flightTime,trackId,state,battery,speed,alarm,detector_type,range_type,detect_range,yaw_angle,pitch_angle,center_point
2026-07-21 08:00:16.000,drone_003,TAKEOFF,98.8,161.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:17.000,drone_003,TAKEOFF,98.7,161.85,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:18.000,drone_003,TAKEOFF,98.7,162.12,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:19.000,drone_003,TAKEOFF,98.6,161.66,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:20.000,drone_003,TAKEOFF,98.5,161.62,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:21.000,drone_003,TAKEOFF,98.4,161.93,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:22.000,drone_003,TAKEOFF,98.3,161.50,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:23.000,drone_003,TAKEOFF,98.3,161.59,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:24.000,drone_003,TAKEOFF,98.2,161.52,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:25.000,drone_003,TAKEOFF,98.1,161.13,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:26.000,drone_003,TAKEOFF,98.0,161.62,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:27.000,drone_003,TAKEOFF,98.0,160.92,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:28.000,drone_003,TAKEOFF,97.9,161.33,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:29.000,drone_003,TAKEOFF,97.8,160.99,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:30.000,drone_003,CRUISING,97.8,160.77,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:31.000,drone_003,CRUISING,97.7,160.90,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:32.000,drone_003,CRUISING,97.6,160.60,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:33.000,drone_003,CRUISING,97.5,160.76,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:34.000,drone_003,CRUISING,97.5,160.61,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:35.000,drone_003,CRUISING,97.4,160.35,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:36.000,drone_003,CRUISING,97.3,160.23,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:37.000,drone_003,CRUISING,97.2,160.00,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:38.000,drone_003,CRUISING,97.2,160.24,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:39.000,drone_003,CRUISING,97.1,159.70,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:40.000,drone_003,CRUISING,97.0,159.97,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:41.000,drone_003,CRUISING,96.9,159.47,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:42.000,drone_003,CRUISING,96.8,159.46,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:43.000,drone_003,CRUISING,96.8,159.61,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:44.000,drone_003,CRUISING,96.7,159.32,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:45.000,drone_003,CRUISING,96.6,158.87,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:46.000,drone_003,CRUISING,96.5,159.07,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:47.000,drone_003,CRUISING,96.5,158.82,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:48.000,drone_003,CRUISING,96.4,158.91,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:49.000,drone_003,CRUISING,96.3,158.35,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:50.000,drone_003,CRUISING,96.2,158.47,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:51.000,drone_003,CRUISING,96.2,158.11,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:52.000,drone_003,CRUISING,96.1,158.27,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:53.000,drone_003,CRUISING,96.0,157.95,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:54.000,drone_003,CRUISING,96.0,157.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:55.000,drone_003,CRUISING,95.9,157.64,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:56.000,drone_003,CRUISING,95.8,157.37,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:57.000,drone_003,CRUISING,95.7,157.31,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:58.000,drone_003,CRUISING,95.7,157.36,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:00:59.000,drone_003,CRUISING,95.6,156.62,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:00.000,drone_003,CRUISING,95.5,156.91,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:01.000,drone_003,CRUISING,95.4,156.72,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:02.000,drone_003,CRUISING,95.3,156.76,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:03.000,drone_003,CRUISING,95.3,156.36,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:04.000,drone_003,CRUISING,95.2,155.93,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:05.000,drone_003,CRUISING,95.1,156.08,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:06.000,drone_003,CRUISING,95.0,155.96,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:07.000,drone_003,CRUISING,95.0,155.58,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:08.000,drone_003,CRUISING,94.9,155.49,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:09.000,drone_003,CRUISING,94.8,155.42,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:10.000,drone_003,CRUISING,94.8,155.10,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:11.000,drone_003,CRUISING,94.7,155.08,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:12.000,drone_003,CRUISING,94.6,154.53,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:13.000,drone_003,CRUISING,94.5,154.78,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:14.000,drone_003,CRUISING,94.5,154.53,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:15.000,drone_003,CRUISING,94.4,154.31,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:16.000,drone_003,CRUISING,94.3,154.08,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:17.000,drone_003,CRUISING,94.2,154.14,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:18.000,drone_003,CRUISING,94.2,153.44,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:19.000,drone_003,CRUISING,94.1,153.78,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:20.000,drone_003,CRUISING,94.0,153.41,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:21.000,drone_003,CRUISING,93.9,153.25,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:22.000,drone_003,CRUISING,93.8,153.15,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:23.000,drone_003,CRUISING,93.8,152.79,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:24.000,drone_003,CRUISING,93.7,152.97,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:25.000,drone_003,CRUISING,93.6,152.40,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:26.000,drone_003,CRUISING,93.5,152.31,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:27.000,drone_003,CRUISING,93.5,152.32,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:28.000,drone_003,CRUISING,93.4,152.03,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:29.000,drone_003,CRUISING,93.3,152.07,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:30.000,drone_003,CRUISING,93.2,151.52,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:31.000,drone_003,CRUISING,93.2,151.59,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:32.000,drone_003,CRUISING,93.1,151.38,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:33.000,drone_003,CRUISING,93.0,150.97,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:34.000,drone_003,CRUISING,93.0,151.32,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:35.000,drone_003,CRUISING,92.9,150.83,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:36.000,drone_003,CRUISING,92.8,150.81,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:37.000,drone_003,CRUISING,92.7,150.36,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:38.000,drone_003,CRUISING,92.7,150.58,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:39.000,drone_003,CRUISING,92.6,150.15,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:40.000,drone_003,CRUISING,92.5,150.07,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:41.000,drone_003,CRUISING,92.4,150.17,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:42.000,drone_003,CRUISING,92.3,149.79,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:43.000,drone_003,CRUISING,92.3,149.59,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:44.000,drone_003,CRUISING,92.2,149.24,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:45.000,drone_003,CRUISING,92.1,149.59,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:46.000,drone_003,CRUISING,92.0,149.11,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:47.000,drone_003,CRUISING,92.0,149.16,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:48.000,drone_003,CRUISING,91.9,148.87,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:49.000,drone_003,CRUISING,91.8,148.79,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:50.000,drone_003,CRUISING,91.8,148.74,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:51.000,drone_003,CRUISING,91.7,148.50,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:52.000,drone_003,CRUISING,91.6,148.49,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:53.000,drone_003,CRUISING,91.5,148.28,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:54.000,drone_003,CRUISING,91.5,147.95,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:55.000,drone_003,CRUISING,91.4,148.14,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:56.000,drone_003,CRUISING,91.3,147.85,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:57.000,drone_003,CRUISING,91.2,147.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:58.000,drone_003,CRUISING,91.2,147.44,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:01:59.000,drone_003,CRUISING,91.1,147.58,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:00.000,drone_003,CRUISING,91.0,147.75,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:01.000,drone_003,CRUISING,90.9,147.18,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:02.000,drone_003,CRUISING,90.8,147.12,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:03.000,drone_003,CRUISING,90.8,147.34,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:04.000,drone_003,CRUISING,90.7,146.93,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:05.000,drone_003,CRUISING,90.6,147.11,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:06.000,drone_003,CRUISING,90.5,146.73,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:07.000,drone_003,CRUISING,90.5,147.04,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:08.000,drone_003,CRUISING,90.4,146.60,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:09.000,drone_003,CRUISING,90.3,146.66,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:10.000,drone_003,CRUISING,90.2,146.57,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:11.000,drone_003,CRUISING,90.2,146.65,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:12.000,drone_003,CRUISING,90.1,146.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:13.000,drone_003,CRUISING,90.0,146.35,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:14.000,drone_003,CRUISING,90.0,146.42,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:15.000,drone_003,CRUISING,89.9,146.12,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:16.000,drone_003,CRUISING,89.8,146.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:17.000,drone_003,CRUISING,89.7,145.98,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:18.000,drone_003,CRUISING,89.7,146.18,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:19.000,drone_003,CRUISING,89.6,146.31,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:20.000,drone_003,CRUISING,89.5,145.75,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:21.000,drone_003,CRUISING,89.4,145.97,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:22.000,drone_003,CRUISING,89.3,146.20,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:23.000,drone_003,CRUISING,89.3,145.67,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:24.000,drone_003,CRUISING,89.2,145.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:25.000,drone_003,CRUISING,89.1,145.86,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:26.000,drone_003,CRUISING,89.0,146.16,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:27.000,drone_003,CRUISING,89.0,145.71,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:28.000,drone_003,CRUISING,88.9,145.67,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:29.000,drone_003,CRUISING,88.8,146.05,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:30.000,drone_003,CRUISING,88.8,146.05,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:31.000,drone_003,CRUISING,88.7,145.67,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:32.000,drone_003,CRUISING,88.6,145.71,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:33.000,drone_003,CRUISING,88.5,146.16,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:34.000,drone_003,CRUISING,88.5,145.86,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:35.000,drone_003,CRUISING,88.4,145.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:36.000,drone_003,CRUISING,88.3,145.67,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:37.000,drone_003,CRUISING,88.2,146.20,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:38.000,drone_003,CRUISING,88.2,145.97,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:39.000,drone_003,CRUISING,88.1,145.75,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:40.000,drone_003,CRUISING,88.0,146.31,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:41.000,drone_003,CRUISING,87.9,146.18,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:42.000,drone_003,CRUISING,87.8,145.98,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:43.000,drone_003,CRUISING,87.8,146.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:44.000,drone_003,CRUISING,87.7,146.12,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:45.000,drone_003,CRUISING,87.6,146.42,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:46.000,drone_003,CRUISING,87.5,146.35,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:47.000,drone_003,CRUISING,87.5,146.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:48.000,drone_003,CRUISING,87.4,146.65,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:49.000,drone_003,CRUISING,87.3,146.57,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:50.000,drone_003,CRUISING,87.2,146.66,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:51.000,drone_003,CRUISING,87.2,146.60,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:52.000,drone_003,CRUISING,87.1,147.04,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:53.000,drone_003,CRUISING,87.0,146.72,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:54.000,drone_003,CRUISING,87.0,147.10,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:55.000,drone_003,CRUISING,86.9,146.93,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:56.000,drone_003,CRUISING,86.8,147.34,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:57.000,drone_003,CRUISING,86.7,147.11,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:58.000,drone_003,CRUISING,86.7,147.18,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:02:59.000,drone_003,CRUISING,86.6,147.74,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:00.000,drone_003,HOVER,86.5,147.58,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:01.000,drone_003,CRUISING,86.4,147.44,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:02.000,drone_003,CRUISING,86.3,147.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:03.000,drone_003,CRUISING,86.3,147.84,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:04.000,drone_003,CRUISING,86.2,148.13,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:05.000,drone_003,CRUISING,86.1,147.94,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:06.000,drone_003,CRUISING,86.0,148.27,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:07.000,drone_003,CRUISING,86.0,148.48,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:08.000,drone_003,CRUISING,85.9,148.49,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:09.000,drone_003,CRUISING,85.8,148.73,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:10.000,drone_003,CRUISING,85.8,148.78,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:11.000,drone_003,CRUISING,85.7,148.86,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:12.000,drone_003,CRUISING,85.6,149.14,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:13.000,drone_003,CRUISING,85.5,149.10,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:14.000,drone_003,CRUISING,85.5,149.58,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:15.000,drone_003,CRUISING,85.4,149.22,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:16.000,drone_003,CRUISING,85.3,149.57,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:17.000,drone_003,CRUISING,85.2,149.77,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:18.000,drone_003,CRUISING,85.2,150.15,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:19.000,drone_003,CRUISING,85.1,150.06,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:20.000,drone_003,CRUISING,85.0,150.13,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:21.000,drone_003,CRUISING,84.9,150.56,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:22.000,drone_003,CRUISING,84.8,150.34,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:23.000,drone_003,CRUISING,84.8,150.79,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:24.000,drone_003,CRUISING,84.7,150.81,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:25.000,drone_003,CRUISING,84.6,151.30,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:26.000,drone_003,CRUISING,84.5,150.95,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:27.000,drone_003,CRUISING,84.5,151.36,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:28.000,drone_003,CRUISING,84.4,151.57,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:29.000,drone_003,CRUISING,84.3,151.49,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:30.000,drone_003,CRUISING,84.2,152.05,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:31.000,drone_003,CRUISING,84.2,152.01,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:32.000,drone_003,CRUISING,84.1,152.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:33.000,drone_003,CRUISING,84.0,152.29,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:34.000,drone_003,CRUISING,84.0,152.37,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:35.000,drone_003,CRUISING,83.9,152.93,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:36.000,drone_003,CRUISING,83.8,152.76,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:37.000,drone_003,CRUISING,83.7,153.12,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:38.000,drone_003,CRUISING,83.7,153.21,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:39.000,drone_003,CRUISING,83.6,153.37,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:40.000,drone_003,CRUISING,83.5,153.75,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:41.000,drone_003,CRUISING,83.4,153.41,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:42.000,drone_003,CRUISING,83.3,154.10,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:43.000,drone_003,CRUISING,83.3,154.04,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:44.000,drone_003,CRUISING,83.2,154.26,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:45.000,drone_003,CRUISING,83.1,154.49,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:46.000,drone_003,CRUISING,83.0,154.74,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:47.000,drone_003,CRUISING,83.0,154.48,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:48.000,drone_003,CRUISING,82.9,155.03,正常,光测,扇形,22000.0,18.0,20.0,机头
2026-07-21 08:03:49.000,drone_003,CRUISING,82.8,155.05,正常,光测,扇形,22000.0,18.0,20.0,机头
