time,longitude,latitude,height,divergence_angle,pitch_angle,roll_angle
08:00:14.300,104.1,30.701515,19.861663,0.0,0.0,0.0
08:00:14.400,104.1,30.701525,20.000556,0.0,0.0,0.0
08:00:14.500,104.1,30.701536,20.139448,0.0,0.0,0.0
08:00:14.600,104.1,30.701547,20.278341,0.0,0.0,0.0
08:00:14.700,104.1,30.701557,20.417234,0.0,0.0,0.0
08:00:14.800,104.1,30.701568,20.556127,0.0,0.0,0.0
08:00:14.900,104.1,30.701578,20.695019,0.0,0.0,0.0
08:00:15.000,104.1,30.701589,20.833912,0.0,0.0,0.0
08:00:15.100,104.1,30.7016,20.972805,0.0,0.0,0.0
08:00:15.200,104.1,30.70161,21.111698,0.0,0.0,0.0
08:00:15.300,104.1,30.701621,21.25059,0.0,0.0,0.0
08:00:15.400,104.1,30.701631,21.389483,0.0,0.0,0.0
08:00:15.500,104.1,30.701642,21.528376,0.0,0.0,0.0
08:00:15.600,104.1,30.701653,21.667269,0.0,0.0,0.0
08:00:15.700,104.1,30.701663,21.806161,0.0,0.0,0.0
08:00:15.800,104.1,30.701674,21.945054,0.0,0.0,0.0
08:00:15.900,104.1,30.701684,22.083947,0.0,0.0,0.0
08:00:16.000,104.1,30.701695,22.22284,0.0,0.0,0.0
08:00:16.100,104.1,30.701706,22.361732,0.0,0.0,0.0
08:00:16.200,104.1,30.701716,22.500625,0.0,0.0,0.0
08:00:16.300,104.1,30.701727,22.639518,0.0,0.0,0.0
08:00:16.400,104.1,30.701737,22.778411,0.0,0.0,0.0
08:00:16.500,104.1,30.701748,22.917303,0.0,0.0,0.0
08:00:16.600,104.1,30.701758,23.056196,0.0,0.0,0.0
08:00:16.700,104.1,30.701769,23.195089,0.0,0.0,0.0
08:00:16.800,104.1,30.70178,23.333981,0.0,0.0,0.0
08:00:16.900,104.1,30.70179,23.472874,0.0,0.0,0.0
08:00:17.000,104.1,30.701801,23.611767,0.0,0.0,0.0
08:00:17.100,104.1,30.701811,23.75066,0.0,0.0,0.0
08:00:17.200,104.1,30.701822,23.889552,0.0,0.0,0.0
08:00:17.300,104.1,30.701833,24.028445,0.0,0.0,0.0
08:00:17.400,104.1,30.701843,24.167338,0.0,0.0,0.0
08:00:17.500,104.1,30.701854,24.306231,0.0,0.0,0.0
08:00:17.600,104.1,30.701864,24.445123,0.0,0.0,0.0
08:00:17.700,104.1,30.701875,24.584016,0.0,0.0,0.0
08:00:17.800,104.1,30.701886,24.722909,0.0,0.0,0.0
08:00:17.900,104.1,30.701896,24.861802,0.0,0.0,0.0
08:00:18.000,104.1,30.701907,25.000694,0.0,0.0,0.0
08:00:18.100,104.1,30.701917,25.139587,0.0,0.0,0.0
08:00:18.200,104.1,30.701928,25.27848,0.0,0.0,0.0
08:00:18.300,104.1,30.701939,25.417373,0.0,0.0,0.0
08:00:18.400,104.1,30.701949,25.556265,0.0,0.0,0.0
08:00:18.500,104.1,30.70196,25.695158,0.0,0.0,0.0
08:00:18.600,104.1,30.70197,25.834051,0.0,0.0,0.0
08:00:18.700,104.1,30.701981,25.972944,0.0,0.0,0.0
08:00:18.800,104.1,30.701992,26.111836,0.0,0.0,0.0
08:00:18.900,104.1,30.702002,26.250729,0.0,0.0,0.0
08:00:19.000,104.1,30.702013,26.389622,0.0,0.0,0.0
08:00:19.100,104.1,30.702023,26.528515,0.0,0.0,0.0
08:00:19.200,104.1,30.702034,26.667407,0.0,0.0,0.0
08:00:19.300,104.1,30.702045,26.8063,0.0,0.0,0.0
08:00:19.400,104.1,30.702055,26.945193,0.0,0.0,0.0
08:00:19.500,104.1,30.702066,27.084086,0.0,0.0,0.0
08:00:19.600,104.1,30.702076,27.222978,0.0,0.0,0.0
08:00:19.700,104.1,30.702087,27.361871,0.0,0.0,0.0
08:00:19.800,104.1,30.702097,27.500764,0.0,0.0,0.0
08:00:19.900,104.1,30.702108,27.639657,0.0,0.0,0.0
08:00:20.000,104.1,30.702119,27.778549,0.0,0.0,0.0
08:00:20.100,104.1,30.702129,27.917442,0.0,0.0,0.0
08:00:20.200,104.1,30.70214,28.056335,0.0,0.0,0.0
08:00:20.300,104.1,30.70215,28.195228,0.0,0.0,0.0
08:00:20.400,104.1,30.702161,28.33412,0.0,0.0,0.0
08:00:20.500,104.1,30.702172,28.473013,0.0,0.0,0.0
08:00:20.600,104.1,30.702182,28.611906,0.0,0.0,0.0
08:00:20.700,104.1,30.702193,28.750799,0.0,0.0,0.0
08:00:20.800,104.1,30.702203,28.889691,0.0,0.0,0.0
08:00:20.900,104.1,30.702214,29.028584,0.0,0.0,0.0
08:00:21.000,104.1,30.702225,29.167477,0.0,0.0,0.0
08:00:21.100,104.1,30.702235,29.30637,0.0,0.0,0.0
08:00:21.200,104.1,30.702246,29.445262,0.0,0.0,0.0
08:00:21.300,104.1,30.702256,29.584155,0.0,0.0,0.0
08:00:21.400,104.1,30.702267,29.723048,0.0,0.0,0.0
08:00:21.500,104.1,30.702278,29.861941,0.0,0.0,0.0
08:00:21.600,104.1,30.702288,30.000833,0.0,0.0,0.0
08:00:21.700,104.1,30.702299,30.139726,0.0,0.0,0.0
08:00:21.800,104.1,30.702309,30.278619,0.0,0.0,0.0
08:00:21.900,104.1,30.70232,30.417512,0.0,0.0,0.0
08:00:22.000,104.1,30.702331,30.556404,0.0,0.0,0.0
08:00:22.100,104.1,30.702341,30.695297,0.0,0.0,0.0
08:00:22.200,104.1,30.702352,30.83419,0.0,0.0,0.0
08:00:22.300,104.1,30.702362,30.973083,0.0,0.0,0.0
08:00:22.400,104.1,30.702373,31.111975,0.0,0.0,0.0
08:00:22.500,104.1,30.702384,31.250868,0.0,0.0,0.0
08:00:22.600,104.1,30.702394,31.389761,0.0,0.0,0.0
08:00:22.700,104.1,30.702405,31.528654,0.0,0.0,0.0
08:00:22.800,104.1,30.702415,31.667546,0.0,0.0,0.0
08:00:22.900,104.1,30.702426,31.806439,0.0,0.0,0.0
08:00:23.000,104.1,30.702436,31.945332,0.0,0.0,0.0
08:00:23.100,104.1,30.702447,32.084225,0.0,0.0,0.0
08:00:23.200,104.1,30.702458,32.223117,0.0,0.0,0.0
08:00:23.300,104.1,30.702468,32.36201,0.0,0.0,0.0
08:00:23.400,104.1,30.702479,32.500903,0.0,0.0,0.0
08:00:23.500,104.1,30.702489,32.639796,0.0,0.0,0.0
08:00:23.600,104.1,30.7025,32.778688,0.0,0.0,0.0
08:00:23.700,104.1,30.702511,32.917581,0.0,0.0,0.0
08:00:23.800,104.1,30.702521,33.056474,0.0,0.0,0.0
08:00:23.900,104.1,30.702532,33.195367,0.0,0.0,0.0
08:00:24.000,104.1,30.702542,33.334259,0.0,0.0,0.0
08:00:24.100,104.1,30.702553,33.473152,0.0,0.0,0.0
08:00:24.200,104.1,30.702564,33.612045,0.0,0.0,0.0
08:00:24.300,104.1,30.702574,33.750938,0.0,0.0,0.0
08:00:24.400,104.1,30.702585,33.88983,0.0,0.0,0.0
08:00:24.500,104.1,30.702595,34.028723,0.0,0.0,0.0
08:00:24.600,104.1,30.702606,34.167616,0.0,0.0,0.0
08:00:24.700,104.1,30.702617,34.306509,0.0,0.0,0.0
08:00:24.800,104.1,30.702627,34.445401,0.0,0.0,0.0
08:00:24.900,104.1,30.702638,34.584294,0.0,0.0,0.0
08:00:25.000,104.1,30.702648,34.723187,0.0,0.0,0.0
08:00:25.100,104.1,30.702659,34.86208,0.0,0.0,0.0
08:00:25.200,104.1,30.70267,35.000972,0.0,0.0,0.0
08:00:25.300,104.1,30.70268,35.139865,0.0,0.0,0.0
08:00:25.400,104.1,30.702691,35.278758,0.0,0.0,0.0
08:00:25.500,104.1,30.702701,35.41765,0.0,0.0,0.0
08:00:25.600,104.1,30.702712,35.556543,0.0,0.0,0.0
08:00:25.700,104.1,30.702722,35.695436,0.0,0.0,0.0
08:00:25.800,104.1,30.702733,35.834329,0.0,0.0,0.0
08:00:25.900,104.1,30.702744,35.973221,0.0,0.0,0.0
08:00:26.000,104.1,30.702754,36.112114,0.0,0.0,0.0
08:00:26.100,104.1,30.702765,36.251007,0.0,0.0,0.0
08:00:26.200,104.1,30.702775,36.3899,0.0,0.0,0.0
08:00:26.300,104.1,30.702786,36.528792,0.0,0.0,0.0
08:00:26.400,104.1,30.702797,36.667685,0.0,0.0,0.0
08:00:26.500,104.1,30.702807,36.806578,0.0,0.0,0.0
08:00:26.600,104.1,30.702818,36.945471,0.0,0.0,0.0
08:00:26.700,104.1,30.702828,37.084363,0.0,0.0,0.0
08:00:26.800,104.1,30.702839,37.223256,0.0,0.0,0.0
08:00:26.900,104.1,30.70285,37.362149,0.0,0.0,0.0
08:00:27.000,104.1,30.70286,37.501042,0.0,0.0,0.0
08:00:27.100,104.1,30.702871,37.639934,0.0,0.0,0.0
08:00:27.200,104.1,30.702881,37.778827,0.0,0.0,0.0
08:00:27.300,104.1,30.702892,37.91772,0.0,0.0,0.0
08:00:27.400,104.1,30.702903,38.056613,0.0,0.0,0.0
08:00:27.500,104.1,30.702913,38.195505,0.0,0.0,0.0
08:00:27.600,104.1,30.702924,38.334398,0.0,0.0,0.0
08:00:27.700,104.1,30.702934,38.473291,0.0,0.0,0.0
08:00:27.800,104.1,30.702945,38.612184,0.0,0.0,0.0
08:00:27.900,104.1,30.702956,38.751076,0.0,0.0,0.0
08:00:28.000,104.1,30.702966,38.889969,0.0,0.0,0.0
08:00:28.100,104.1,30.702977,39.028862,0.0,0.0,0.0
08:00:28.200,104.1,30.702987,39.167755,0.0,0.0,0.0
08:00:28.300,104.1,30.702998,39.306647,0.0,0.0,0.0
08:00:28.400,104.1,30.703009,39.44554,0.0,0.0,0.0
08:00:28.500,104.1,30.703019,39.584433,0.0,0.0,0.0
08:00:28.600,104.1,30.70303,39.723326,0.0,0.0,0.0
08:00:28.700,104.1,30.70304,39.862218,0.0,0.0,0.0
08:00:28.800,104.1,30.703051,40.001111,0.0,0.0,0.0
08:00:28.900,104.1,30.703061,40.140004,0.0,0.0,0.0
08:00:29.000,104.1,30.703072,40.278897,0.0,0.0,0.0
08:00:29.100,104.1,30.703083,40.417789,0.0,0.0,0.0
08:00:29.200,104.1,30.703093,40.556682,0.0,0.0,0.0
08:00:29.300,104.1,30.703104,40.695575,0.0,0.0,0.0
08:00:29.400,104.1,30.703114,40.834468,0.0,0.0,0.0
08:00:29.500,104.1,30.703125,40.97336,0.0,0.0,0.0
08:00:29.600,104.1,30.703136,41.112253,0.0,0.0,0.0
08:00:29.700,104.1,30.703146,41.251146,0.0,0.0,0.0
08:00:29.800,104.1,30.703157,41.390039,0.0,0.0,0.0
08:00:29.900,104.1,30.703167,41.528931,0.0,0.0,0.0
08:00:30.000,104.1,30.703178,41.667824,0.0,0.0,0.0
08:00:30.100,104.1,30.703189,41.806717,0.0,0.0,0.0
08:00:30.200,104.1,30.703199,41.94561,0.0,0.0,0.0
08:00:30.300,104.1,30.70321,42.084502,0.0,0.0,0.0
08:00:30.400,104.1,30.70322,42.223395,0.0,0.0,0.0
08:00:30.500,104.1,30.703231,42.362288,0.0,0.0,0.0
08:00:30.600,104.1,30.703242,42.501181,0.0,0.0,0.0
08:00:30.700,104.1,30.703252,42.640073,0.0,0.0,0.0
08:00:30.800,104.1,30.703263,42.778966,0.0,0.0,0.0
08:00:30.900,104.1,30.703273,42.917859,0.0,0.0,0.0
08:00:31.000,104.1,30.703284,43.056752,0.0,0.0,0.0
08:00:31.100,104.1,30.703295,43.195644,0.0,0.0,0.0
08:00:31.200,104.1,30.703305,43.334537,0.0,0.0,0.0
08:00:31.300,104.1,30.703316,43.47343,0.0,0.0,0.0
08:00:31.400,104.1,30.703326,43.612323,0.0,0.0,0.0
08:00:31.500,104.1,30.703337,43.751215,0.0,0.0,0.0
08:00:31.600,104.1,30.703347,43.890108,0.0,0.0,0.0
08:00:31.700,104.1,30.703358,44.029001,0.0,0.0,0.0
08:00:31.800,104.1,30.703369,44.167894,0.0,0.0,0.0
08:00:31.900,104.1,30.703379,44.306786,0.0,0.0,0.0
08:00:32.000,104.1,30.70339,44.445679,0.0,0.0,0.0
08:00:32.100,104.1,30.7034,44.584572,0.0,0.0,0.0
08:00:32.200,104.1,30.703411,44.723465,0.0,0.0,0.0
08:00:32.300,104.1,30.703422,44.862357,0.0,0.0,0.0
08:00:32.400,104.1,30.703432,45.00125,0.0,0.0,0.0
08:00:32.500,104.1,30.703443,45.140143,0.0,0.0,0.0
08:00:32.600,104.1,30.703453,45.279036,0.0,0.0,0.0
08:00:32.700,104.1,30.703464,45.417928,0.0,0.0,0.0
08:00:32.800,104.1,30.703475,45.556821,0.0,0.0,0.0
08:00:32.900,104.1,30.703485,45.695714,0.0,0.0,0.0
08:00:33.000,104.1,30.703496,45.834607,0.0,0.0,0.0
08:00:33.100,104.1,30.703506,45.973499,0.0,0.0,0.0
08:00:33.200,104.1,30.703517,46.112392,0.0,0.0,0.0
08:00:33.300,104.1,30.703528,46.251285,0.0,0.0,0.0
08:00:33.400,104.1,30.703538,46.390178,0.0,0.0,0.0
08:00:33.500,104.1,30.703549,46.52907,0.0,0.0,0.0
08:00:33.600,104.1,30.703559,46.667963,0.0,0.0,0.0
08:00:33.700,104.1,30.70357,46.806856,0.0,0.0,0.0
08:00:33.800,104.1,30.703581,46.945748,0.0,0.0,0.0
08:00:33.900,104.1,30.703591,47.084641,0.0,0.0,0.0
08:00:34.000,104.1,30.703602,47.223534,0.0,0.0,0.0
08:00:34.100,104.1,30.703612,47.362427,0.0,0.0,0.0
08:00:34.200,104.1,30.703623,47.501319,0.0,0.0,0.0
08:00:34.300,104.1,30.703634,47.640212,0.0,0.0,0.0
08:00:34.400,104.1,30.703644,47.779105,0.0,0.0,0.0
08:00:34.500,104.1,30.703655,47.917998,0.0,0.0,0.0
08:00:34.600,104.1,30.703665,48.05689,0.0,0.0,0.0
08:00:34.700,104.1,30.703676,48.195783,0.0,0.0,0.0
08:00:34.800,104.1,30.703686,48.334676,0.0,0.0,0.0
08:00:34.900,104.1,30.703697,48.473569,0.0,0.0,0.0
08:00:35.000,104.1,30.703708,48.612461,0.0,0.0,0.0
08:00:35.100,104.1,30.703718,48.751354,0.0,0.0,0.0
08:00:35.200,104.1,30.703729,48.890247,0.0,0.0,0.0
08:00:35.300,104.1,30.703739,49.02914,0.0,0.0,0.0
08:00:35.400,104.1,30.70375,49.168032,0.0,0.0,0.0
08:00:35.500,104.1,30.703761,49.306925,0.0,0.0,0.0
08:00:35.600,104.1,30.703771,49.445818,0.0,0.0,0.0
08:00:35.700,104.1,30.703782,49.584711,0.0,0.0,0.0
08:00:35.800,104.1,30.703792,49.723603,0.0,0.0,0.0
08:00:35.900,104.1,30.703803,49.862496,0.0,0.0,0.0
08:00:36.000,104.1,30.703814,50.001389,0.0,0.0,0.0
08:00:36.100,104.1,30.703824,50.140282,0.0,0.0,0.0
08:00:36.200,104.1,30.703835,50.279174,0.0,0.0,0.0
08:00:36.300,104.1,30.703845,50.418067,0.0,0.0,0.0
08:00:36.400,104.1,30.703856,50.55696,0.0,0.0,0.0
08:00:36.500,104.1,30.703867,50.695853,0.0,0.0,0.0
08:00:36.600,104.1,30.703877,50.834745,0.0,0.0,0.0
08:00:36.700,104.1,30.703888,50.973638,0.0,0.0,0.0
08:00:36.800,104.1,30.703898,51.112531,0.0,0.0,0.0
08:00:36.900,104.1,30.703909,51.251424,0.0,0.0,0.0
08:00:37.000,104.1,30.70392,51.390316,0.0,0.0,0.0
08:00:37.100,104.1,30.70393,51.529209,0.0,0.0,0.0
08:00:37.200,104.1,30.703941,51.668102,0.0,0.0,0.0
08:00:37.300,104.1,30.703951,51.806995,0.0,0.0,0.0
08:00:37.400,104.1,30.703962,51.945887,0.0,0.0,0.0
08:00:37.500,104.1,30.703973,52.08478,0.0,0.0,0.0
08:00:37.600,104.1,30.703983,52.223673,0.0,0.0,0.0
08:00:37.700,104.1,30.703994,52.362566,0.0,0.0,0.0
08:00:37.800,104.1,30.704004,52.501458,0.0,0.0,0.0
08:00:37.900,104.1,30.704015,52.640351,0.0,0.0,0.0
08:00:38.000,104.1,30.704025,52.779244,0.0,0.0,0.0
08:00:38.100,104.1,30.704036,52.918137,0.0,0.0,0.0
08:00:38.200,104.1,30.704047,53.057029,0.0,0.0,0.0
08:00:38.300,104.1,30.704057,53.195922,0.0,0.0,0.0
08:00:38.400,104.1,30.704068,53.334815,0.0,0.0,0.0
08:00:38.500,104.1,30.704078,53.473708,0.0,0.0,0.0
08:00:38.600,104.1,30.704089,53.6126,0.0,0.0,0.0
08:00:38.700,104.1,30.7041,53.751493,0.0,0.0,0.0
08:00:38.800,104.1,30.70411,53.890386,0.0,0.0,0.0
08:00:38.900,104.1,30.704121,54.029279,0.0,0.0,0.0
08:00:39.000,104.1,30.704131,54.168171,0.0,0.0,0.0
08:00:39.100,104.1,30.704142,54.307064,0.0,0.0,0.0
08:00:39.200,104.1,30.704153,54.445957,0.0,0.0,0.0
08:00:39.300,104.1,30.704163,54.58485,0.0,0.0,0.0
08:00:39.400,104.1,30.704174,54.723742,0.0,0.0,0.0
08:00:39.500,104.1,30.704184,54.862635,0.0,0.0,0.0
08:00:39.600,104.1,30.704195,55.001528,0.0,0.0,0.0
08:00:39.700,104.1,30.704206,55.140421,0.0,0.0,0.0
08:00:39.800,104.1,30.704216,55.279313,0.0,0.0,0.0
08:00:39.900,104.1,30.704227,55.418206,0.0,0.0,0.0
08:00:40.000,104.1,30.704237,55.557099,0.0,0.0,0.0
08:00:40.100,104.1,30.704248,55.695992,0.0,0.0,0.0
08:00:40.200,104.1,30.704259,55.834884,0.0,0.0,0.0
08:00:40.300,104.1,30.704269,55.973777,0.0,0.0,0.0
08:00:40.400,104.1,30.70428,56.11267,0.0,0.0,0.0
08:00:40.500,104.1,30.70429,56.251563,0.0,0.0,0.0
08:00:40.600,104.1,30.704301,56.390455,0.0,0.0,0.0
08:00:40.700,104.1,30.704311,56.529348,0.0,0.0,0.0
08:00:40.800,104.1,30.704322,56.668241,0.0,0.0,0.0
