time,longitude,latitude,height,divergence_angle,pitch_angle,roll_angle
08:00:03.800,104.066042,30.66365,5.277924,0.0,0.0,0.0
08:00:03.900,104.066025,30.66357,5.416817,0.0,0.0,0.0
08:00:04.000,104.066008,30.66349,5.55571,0.0,0.0,0.0
08:00:04.100,104.06599,30.66341,5.694603,0.0,0.0,0.0
08:00:04.200,104.065973,30.663329,5.833495,0.0,0.0,0.0
08:00:04.300,104.065956,30.663249,5.972388,0.0,0.0,0.0
08:00:04.400,104.065939,30.663169,6.111281,0.0,0.0,0.0
08:00:04.500,104.065921,30.663089,6.250174,0.0,0.0,0.0
08:00:04.600,104.065904,30.663008,6.389066,0.0,0.0,0.0
08:00:04.700,104.065887,30.662928,6.527959,0.0,0.0,0.0
08:00:04.800,104.065869,30.662848,6.666852,0.0,0.0,0.0
08:00:04.900,104.065852,30.662768,6.805745,0.0,0.0,0.0
08:00:05.000,104.065835,30.662687,6.944637,0.0,0.0,0.0
08:00:05.100,104.065817,30.662607,7.08353,0.0,0.0,0.0
08:00:05.200,104.0658,30.662527,7.222423,0.0,0.0,0.0
08:00:05.300,104.065783,30.662447,7.361316,0.0,0.0,0.0
08:00:05.400,104.065766,30.662366,7.500208,0.0,0.0,0.0
08:00:05.500,104.065748,30.662286,7.639101,0.0,0.0,0.0
08:00:05.600,104.065731,30.662206,7.777994,0.0,0.0,0.0
08:00:05.700,104.065714,30.662126,7.916887,0.0,0.0,0.0
08:00:05.800,104.065696,30.662045,8.055779,0.0,0.0,0.0
08:00:05.900,104.065679,30.661965,8.194672,0.0,0.0,0.0
08:00:06.000,104.065662,30.661885,8.333565,0.0,0.0,0.0
08:00:06.100,104.065644,30.661805,8.472458,0.0,0.0,0.0
08:00:06.200,104.065627,30.661724,8.61135,0.0,0.0,0.0
08:00:06.300,104.06561,30.661644,8.750243,0.0,0.0,0.0
08:00:06.400,104.065592,30.661564,8.889136,0.0,0.0,0.0
08:00:06.500,104.065575,30.661483,9.028029,0.0,0.0,0.0
08:00:06.600,104.065558,30.661403,9.166921,0.0,0.0,0.0
08:00:06.700,104.065541,30.661323,9.305814,0.0,0.0,0.0
08:00:06.800,104.065523,30.661243,9.444707,0.0,0.0,0.0
08:00:06.900,104.065506,30.661162,9.5836,0.0,0.0,0.0
08:00:07.000,104.065489,30.661082,9.722492,0.0,0.0,0.0
08:00:07.100,104.065471,30.661002,9.861385,0.0,0.0,0.0
08:00:07.200,104.065454,30.660922,10.000278,0.0,0.0,0.0
08:00:07.300,104.065437,30.660841,10.139171,0.0,0.0,0.0
08:00:07.400,104.065419,30.660761,10.278063,0.0,0.0,0.0
08:00:07.500,104.065402,30.660681,10.416956,0.0,0.0,0.0
08:00:07.600,104.065385,30.660601,10.555849,0.0,0.0,0.0
08:00:07.700,104.065367,30.66052,10.694742,0.0,0.0,0.0
08:00:07.800,104.06535,30.66044,10.833634,0.0,0.0,0.0
08:00:07.900,104.065333,30.66036,10.972527,0.0,0.0,0.0
08:00:08.000,104.065316,30.66028,11.11142,0.0,0.0,0.0
08:00:08.100,104.065298,30.660199,11.250313,0.0,0.0,0.0
08:00:08.200,104.065281,30.660119,11.389205,0.0,0.0,0.0
08:00:08.300,104.065264,30.660039,11.528098,0.0,0.0,0.0
08:00:08.400,104.065246,30.659959,11.666991,0.0,0.0,0.0
08:00:08.500,104.065229,30.659878,11.805883,0.0,0.0,0.0
08:00:08.600,104.065212,30.659798,11.944776,0.0,0.0,0.0
08:00:08.700,104.065194,30.659718,12.083669,0.0,0.0,0.0
08:00:08.800,104.065177,30.659638,12.222562,0.0,0.0,0.0
08:00:08.900,104.06516,30.659557,12.361454,0.0,0.0,0.0
08:00:09.000,104.065143,30.659477,12.500347,0.0,0.0,0.0
08:00:09.100,104.065125,30.659397,12.63924,0.0,0.0,0.0
08:00:09.200,104.065108,30.659317,12.778133,0.0,0.0,0.0
08:00:09.300,104.065091,30.659236,12.917025,0.0,0.0,0.0
08:00:09.400,104.065073,30.659156,13.055918,0.0,0.0,0.0
08:00:09.500,104.065056,30.659076,13.194811,0.0,0.0,0.0
08:00:09.600,104.065039,30.658996,13.333704,0.0,0.0,0.0
08:00:09.700,104.065021,30.658915,13.472596,0.0,0.0,0.0
08:00:09.800,104.065004,30.658835,13.611489,0.0,0.0,0.0
08:00:09.900,104.064987,30.658755,13.750382,0.0,0.0,0.0
08:00:10.000,104.064969,30.658675,13.889275,0.0,0.0,0.0
08:00:10.100,104.064952,30.658594,14.028167,0.0,0.0,0.0
08:00:10.200,104.064935,30.658514,14.16706,0.0,0.0,0.0
08:00:10.300,104.064918,30.658434,14.305953,0.0,0.0,0.0
08:00:10.400,104.0649,30.658354,14.444846,0.0,0.0,0.0
08:00:10.500,104.064883,30.658273,14.583738,0.0,0.0,0.0
08:00:10.600,104.064866,30.658193,14.722631,0.0,0.0,0.0
08:00:10.700,104.064848,30.658113,14.861524,0.0,0.0,0.0
08:00:10.800,104.064831,30.658033,15.000417,0.0,0.0,0.0
08:00:10.900,104.064814,30.657952,15.139309,0.0,0.0,0.0
08:00:11.000,104.064796,30.657872,15.278202,0.0,0.0,0.0
08:00:11.100,104.064779,30.657792,15.417095,0.0,0.0,0.0
08:00:11.200,104.064762,30.657712,15.555988,0.0,0.0,0.0
08:00:11.300,104.064745,30.657631,15.69488,0.0,0.0,0.0
08:00:11.400,104.064727,30.657551,15.833773,0.0,0.0,0.0
08:00:11.500,104.06471,30.657471,15.972666,0.0,0.0,0.0
08:00:11.600,104.064693,30.657391,16.111559,0.0,0.0,0.0
08:00:11.700,104.064675,30.65731,16.250451,0.0,0.0,0.0
08:00:11.800,104.064658,30.65723,16.389344,0.0,0.0,0.0
08:00:11.900,104.064641,30.65715,16.528237,0.0,0.0,0.0
08:00:12.000,104.064623,30.65707,16.66713,0.0,0.0,0.0
08:00:12.100,104.064606,30.656989,16.806022,0.0,0.0,0.0
08:00:12.200,104.064589,30.656909,16.944915,0.0,0.0,0.0
08:00:12.300,104.064571,30.656829,17.083808,0.0,0.0,0.0
08:00:12.400,104.064554,30.656749,17.222701,0.0,0.0,0.0
08:00:12.500,104.064537,30.656668,17.361593,0.0,0.0,0.0
08:00:12.600,104.06452,30.656588,17.500486,0.0,0.0,0.0
08:00:12.700,104.064502,30.656508,17.639379,0.0,0.0,0.0
08:00:12.800,104.064485,30.656428,17.778272,0.0,0.0,0.0
08:00:12.900,104.064468,30.656347,17.917164,0.0,0.0,0.0
08:00:13.000,104.06445,30.656267,18.056057,0.0,0.0,0.0
08:00:13.100,104.064433,30.656187,18.19495,0.0,0.0,0.0
08:00:13.200,104.064416,30.656106,18.333843,0.0,0.0,0.0
08:00:13.300,104.064398,30.656026,18.472735,0.0,0.0,0.0
08:00:13.400,104.064381,30.655946,18.611628,0.0,0.0,0.0
08:00:13.500,104.064364,30.655866,18.750521,0.0,0.0,0.0
08:00:13.600,104.064346,30.655785,18.889414,0.0,0.0,0.0
08:00:13.700,104.064329,30.655705,19.028306,0.0,0.0,0.0
08:00:13.800,104.064312,30.655625,19.167199,0.0,0.0,0.0
08:00:13.900,104.064295,30.655545,19.306092,0.0,0.0,0.0
08:00:14.000,104.064277,30.655464,19.444985,0.0,0.0,0.0
08:00:14.100,104.06426,30.655384,19.583877,0.0,0.0,0.0
08:00:14.200,104.064243,30.655304,19.72277,0.0,0.0,0.0
08:00:14.300,104.064225,30.655224,19.861663,0.0,0.0,0.0
08:00:14.400,104.064208,30.655143,20.000556,0.0,0.0,0.0
08:00:14.500,104.064191,30.655063,20.139448,0.0,0.0,0.0
08:00:14.600,104.064173,30.654983,20.278341,0.0,0.0,0.0
08:00:14.700,104.064156,30.654903,20.417234,0.0,0.0,0.0
08:00:14.800,104.064139,30.654822,20.556127,0.0,0.0,0.0
08:00:14.900,104.064122,30.654742,20.695019,0.0,0.0,0.0
08:00:15.000,104.064104,30.654662,20.833912,0.0,0.0,0.0
08:00:15.100,104.064087,30.654582,20.972805,0.0,0.0,0.0
08:00:15.200,104.06407,30.654501,21.111698,0.0,0.0,0.0
08:00:15.300,104.064052,30.654421,21.25059,0.0,0.0,0.0
08:00:15.400,104.064035,30.654341,21.389483,0.0,0.0,0.0
08:00:15.500,104.064018,30.654261,21.528376,0.0,0.0,0.0
08:00:15.600,104.064,30.65418,21.667269,0.0,0.0,0.0
08:00:15.700,104.063983,30.6541,21.806161,0.0,0.0,0.0
08:00:15.800,104.063966,30.65402,21.945054,0.0,0.0,0.0
08:00:15.900,104.063948,30.65394,22.083947,0.0,0.0,0.0
08:00:16.000,104.063931,30.653859,22.22284,0.0,0.0,0.0
08:00:16.100,104.063914,30.653779,22.361732,0.0,0.0,0.0
08:00:16.200,104.063897,30.653699,22.500625,0.0,0.0,0.0
08:00:16.300,104.063879,30.653619,22.639518,0.0,0.0,0.0
08:00:16.400,104.063862,30.653538,22.778411,0.0,0.0,0.0
08:00:16.500,104.063845,30.653458,22.917303,0.0,0.0,0.0
08:00:16.600,104.063827,30.653378,23.056196,0.0,0.0,0.0
08:00:16.700,104.06381,30.653298,23.195089,0.0,0.0,0.0
08:00:16.800,104.063793,30.653217,23.333981,0.0,0.0,0.0
08:00:16.900,104.063775,30.653137,23.472874,0.0,0.0,0.0
08:00:17.000,104.063758,30.653057,23.611767,0.0,0.0,0.0
08:00:17.100,104.063741,30.652977,23.75066,0.0,0.0,0.0
08:00:17.200,104.063724,30.652896,23.889552,0.0,0.0,0.0
08:00:17.300,104.063706,30.652816,24.028445,0.0,0.0,0.0
08:00:17.400,104.063689,30.652736,24.167338,0.0,0.0,0.0
08:00:17.500,104.063672,30.652656,24.306231,0.0,0.0,0.0
08:00:17.600,104.063654,30.652575,24.445123,0.0,0.0,0.0
08:00:17.700,104.063637,30.652495,24.584016,0.0,0.0,0.0
08:00:17.800,104.06362,30.652415,24.722909,0.0,0.0,0.0
08:00:17.900,104.063602,30.652335,24.861802,0.0,0.0,0.0
08:00:18.000,104.063585,30.652254,25.000694,0.0,0.0,0.0
08:00:18.100,104.063568,30.652174,25.139587,0.0,0.0,0.0
08:00:18.200,104.06355,30.652094,25.27848,0.0,0.0,0.0
08:00:18.300,104.063533,30.652014,25.417373,0.0,0.0,0.0
08:00:18.400,104.063516,30.651933,25.556265,0.0,0.0,0.0
08:00:18.500,104.063499,30.651853,25.695158,0.0,0.0,0.0
08:00:18.600,104.063481,30.651773,25.834051,0.0,0.0,0.0
08:00:18.700,104.063464,30.651693,25.972944,0.0,0.0,0.0
08:00:18.800,104.063447,30.651612,26.111836,0.0,0.0,0.0
08:00:18.900,104.063429,30.651532,26.250729,0.0,0.0,0.0
08:00:19.000,104.063412,30.651452,26.389622,0.0,0.0,0.0
08:00:19.100,104.063395,30.651372,26.528515,0.0,0.0,0.0
08:00:19.200,104.063377,30.651291,26.667407,0.0,0.0,0.0
08:00:19.300,104.06336,30.651211,26.8063,0.0,0.0,0.0
08:00:19.400,104.063343,30.651131,26.945193,0.0,0.0,0.0
08:00:19.500,104.063325,30.65105,27.084086,0.0,0.0,0.0
08:00:19.600,104.063308,30.65097,27.222978,0.0,0.0,0.0
08:00:19.700,104.063291,30.65089,27.361871,0.0,0.0,0.0
08:00:19.800,104.063274,30.65081,27.500764,0.0,0.0,0.0
08:00:19.900,104.063256,30.650729,27.639657,0.0,0.0,0.0
08:00:20.000,104.063239,30.650649,27.778549,0.0,0.0,0.0
08:00:20.100,104.063222,30.650569,27.917442,0.0,0.0,0.0
08:00:20.200,104.063204,30.650489,28.056335,0.0,0.0,0.0
08:00:20.300,104.063187,30.650408,28.195228,0.0,0.0,0.0
08:00:20.400,104.06317,30.650328,28.33412,0.0,0.0,0.0
08:00:20.500,104.063152,30.650248,28.473013,0.0,0.0,0.0
08:00:20.600,104.063135,30.650168,28.611906,0.0,0.0,0.0
08:00:20.700,104.063118,30.650087,28.750799,0.0,0.0,0.0
08:00:20.800,104.063101,30.650007,28.889691,0.0,0.0,0.0
08:00:20.900,104.063083,30.649927,29.028584,0.0,0.0,0.0
08:00:21.000,104.063066,30.649847,29.167477,0.0,0.0,0.0
08:00:21.100,104.063049,30.649766,29.30637,0.0,0.0,0.0
08:00:21.200,104.063031,30.649686,29.445262,0.0,0.0,0.0
08:00:21.300,104.063014,30.649606,29.584155,0.0,0.0,0.0
08:00:21.400,104.062997,30.649526,29.723048,0.0,0.0,0.0
08:00:21.500,104.062979,30.649445,29.861941,0.0,0.0,0.0
08:00:21.600,104.062962,30.649365,30.000833,0.0,0.0,0.0
08:00:21.700,104.062945,30.649285,30.139726,0.0,0.0,0.0
08:00:21.800,104.062927,30.649205,30.278619,0.0,0.0,0.0
08:00:21.900,104.06291,30.649124,30.417512,0.0,0.0,0.0
08:00:22.000,104.062893,30.649044,30.556404,0.0,0.0,0.0
08:00:22.100,104.062876,30.648964,30.695297,0.0,0.0,0.0
08:00:22.200,104.062858,30.648884,30.83419,0.0,0.0,0.0
08:00:22.300,104.062841,30.648803,30.973083,0.0,0.0,0.0
08:00:22.400,104.062824,30.648723,31.111975,0.0,0.0,0.0
08:00:22.500,104.062806,30.648643,31.250868,0.0,0.0,0.0
08:00:22.600,104.062789,30.648563,31.389761,0.0,0.0,0.0
08:00:22.700,104.062772,30.648482,31.528654,0.0,0.0,0.0
08:00:22.800,104.062754,30.648402,31.667546,0.0,0.0,0.0
08:00:22.900,104.062737,30.648322,31.806439,0.0,0.0,0.0
08:00:23.000,104.06272,30.648242,31.945332,0.0,0.0,0.0
08:00:23.100,104.062702,30.648161,32.084225,0.0,0.0,0.0
08:00:23.200,104.062685,30.648081,32.223117,0.0,0.0,0.0
08:00:23.300,104.062668,30.648001,32.36201,0.0,0.0,0.0
08:00:23.400,104.062651,30.647921,32.500903,0.0,0.0,0.0
08:00:23.500,104.062633,30.64784,32.639796,0.0,0.0,0.0
08:00:23.600,104.062616,30.64776,32.778688,0.0,0.0,0.0
08:00:23.700,104.062599,30.64768,32.917581,0.0,0.0,0.0
08:00:23.800,104.062581,30.6476,33.056474,0.0,0.0,0.0
08:00:23.900,104.062564,30.647519,33.195367,0.0,0.0,0.0
08:00:24.000,104.062547,30.647439,33.334259,0.0,0.0,0.0
08:00:24.100,104.062529,30.647359,33.473152,0.0,0.0,0.0
08:00:24.200,104.062512,30.647279,33.612045,0.0,0.0,0.0
08:00:24.300,104.062495,30.647198,33.750938,0.0,0.0,0.0
08:00:24.400,104.062478,30.647118,33.88983,0.0,0.0,0.0
08:00:24.500,104.06246,30.647038,34.028723,0.0,0.0,0.0
08:00:24.600,104.062443,30.646958,34.167616,0.0,0.0,0.0
08:00:24.700,104.062426,30.646877,34.306509,0.0,0.0,0.0
08:00:24.800,104.062408,30.646797,34.445401,0.0,0.0,0.0
08:00:24.900,104.062391,30.646717,34.584294,0.0,0.0,0.0
08:00:25.000,104.062374,30.646637,34.723187,0.0,0.0,0.0
08:00:25.100,104.062356,30.646556,34.86208,0.0,0.0,0.0
08:00:25.200,104.062339,30.646476,35.000972,0.0,0.0,0.0
08:00:25.300,104.062322,30.646396,35.139865,0.0,0.0,0.0
08:00:25.400,104.062304,30.646316,35.278758,0.0,0.0,0.0
08:00:25.500,104.062287,30.646235,35.41765,0.0,0.0,0.0
08:00:25.600,104.06227,30.646155,35.556543,0.0,0.0,0.0
08:00:25.700,104.062253,30.646075,35.695436,0.0,0.0,0.0
08:00:25.800,104.062235,30.645994,35.834329,0.0,0.0,0.0
08:00:25.900,104.062218,30.645914,35.973221,0.0,0.0,0.0
08:00:26.000,104.062201,30.645834,36.112114,0.0,0.0,0.0
08:00:26.100,104.062183,30.645754,36.251007,0.0,0.0,0.0
08:00:26.200,104.062166,30.645673,36.3899,0.0,0.0,0.0
08:00:26.300,104.062149,30.645593,36.528792,0.0,0.0,0.0
08:00:26.400,104.062131,30.645513,36.667685,0.0,0.0,0.0
08:00:26.500,104.062114,30.645433,36.806578,0.0,0.0,0.0
08:00:26.600,104.062097,30.645352,36.945471,0.0,0.0,0.0
08:00:26.700,104.06208,30.645272,37.084363,0.0,0.0,0.0
08:00:26.800,104.062062,30.645192,37.223256,0.0,0.0,0.0
08:00:26.900,104.062045,30.645112,37.362149,0.0,0.0,0.0
08:00:27.000,104.062028,30.645031,37.501042,0.0,0.0,0.0
08:00:27.100,104.06201,30.644951,37.639934,0.0,0.0,0.0
08:00:27.200,104.061993,30.644871,37.778827,0.0,0.0,0.0
08:00:27.300,104.061976,30.644791,37.91772,0.0,0.0,0.0
08:00:27.400,104.061958,30.64471,38.056613,0.0,0.0,0.0
08:00:27.500,104.061941,30.64463,38.195505,0.0,0.0,0.0
08:00:27.600,104.061924,30.64455,38.334398,0.0,0.0,0.0
08:00:27.700,104.061906,30.64447,38.473291,0.0,0.0,0.0
08:00:27.800,104.061889,30.644389,38.612184,0.0,0.0,0.0
08:00:27.900,104.061872,30.644309,38.751076,0.0,0.0,0.0
08:00:28.000,104.061855,30.644229,38.889969,0.0,0.0,0.0
08:00:28.100,104.061837,30.644149,39.028862,0.0,0.0,0.0
08:00:28.200,104.06182,30.644068,39.167755,0.0,0.0,0.0
08:00:28.300,104.061803,30.643988,39.306647,0.0,0.0,0.0
08:00:28.400,104.061785,30.643908,39.44554,0.0,0.0,0.0
08:00:28.500,104.061768,30.643828,39.584433,0.0,0.0,0.0
08:00:28.600,104.061751,30.643747,39.723326,0.0,0.0,0.0
08:00:28.700,104.061733,30.643667,39.862218,0.0,0.0,0.0
08:00:28.800,104.061716,30.643587,40.001111,0.0,0.0,0.0
08:00:28.900,104.061699,30.643507,40.140004,0.0,0.0,0.0
08:00:29.000,104.061681,30.643426,40.278897,0.0,0.0,0.0
08:00:29.100,104.061664,30.643346,40.417789,0.0,0.0,0.0
08:00:29.200,104.061647,30.643266,40.556682,0.0,0.0,0.0
08:00:29.300,104.06163,30.643186,40.695575,0.0,0.0,0.0
08:00:29.400,104.061612,30.643105,40.834468,0.0,0.0,0.0
08:00:29.500,104.061595,30.643025,40.97336,0.0,0.0,0.0
08:00:29.600,104.061578,30.642945,41.112253,0.0,0.0,0.0
08:00:29.700,104.06156,30.642865,41.251146,0.0,0.0,0.0
08:00:29.800,104.061543,30.642784,41.390039,0.0,0.0,0.0
08:00:29.900,104.061526,30.642704,41.528931,0.0,0.0,0.0
08:00:30.000,104.061508,30.642624,41.667824,0.0,0.0,0.0
08:00:30.100,104.061491,30.642544,41.806717,0.0,0.0,0.0
08:00:30.200,104.061474,30.642463,41.94561,0.0,0.0,0.0
08:00:30.300,104.061457,30.642383,42.084502,0.0,0.0,0.0
08:00:30.400,104.061439,30.642303,42.223395,0.0,0.0,0.0
08:00:30.500,104.061422,30.642223,42.362288,0.0,0.0,0.0
08:00:30.600,104.061405,30.642142,42.501181,0.0,0.0,0.0
08:00:30.700,104.061387,30.642062,42.640073,0.0,0.0,0.0
08:00:30.800,104.06137,30.641982,42.778966,0.0,0.0,0.0
08:00:30.900,104.061353,30.641902,42.917859,0.0,0.0,0.0
08:00:31.000,104.061335,30.641821,43.056752,0.0,0.0,0.0
08:00:31.100,104.061318,30.641741,43.195644,0.0,0.0,0.0
08:00:31.200,104.061301,30.641661,43.334537,0.0,0.0,0.0
08:00:31.300,104.061283,30.641581,43.47343,0.0,0.0,0.0
08:00:31.400,104.061266,30.6415,43.612323,0.0,0.0,0.0
08:00:31.500,104.061249,30.64142,43.751215,0.0,0.0,0.0
08:00:31.600,104.061232,30.64134,43.890108,0.0,0.0,0.0
08:00:31.700,104.061214,30.64126,44.029001,0.0,0.0,0.0
08:00:31.800,104.061197,30.641179,44.167894,0.0,0.0,0.0
08:00:31.900,104.06118,30.641099,44.306786,0.0,0.0,0.0
08:00:32.000,104.061162,30.641019,44.445679,0.0,0.0,0.0
08:00:32.100,104.061145,30.640938,44.584572,0.0,0.0,0.0
08:00:32.200,104.061128,30.640858,44.723465,0.0,0.0,0.0
08:00:32.300,104.06111,30.640778,44.862357,0.0,0.0,0.0
08:00:32.400,104.061093,30.640698,45.00125,0.0,0.0,0.0
08:00:32.500,104.061076,30.640617,45.140143,0.0,0.0,0.0
08:00:32.600,104.061059,30.640537,45.279036,0.0,0.0,0.0
08:00:32.700,104.061041,30.640457,45.417928,0.0,0.0,0.0
08:00:32.800,104.061024,30.640377,45.556821,0.0,0.0,0.0
08:00:32.900,104.061007,30.640296,45.695714,0.0,0.0,0.0
08:00:33.000,104.060989,30.640216,45.834607,0.0,0.0,0.0
08:00:33.100,104.060972,30.640136,45.973499,0.0,0.0,0.0
08:00:33.200,104.060955,30.640056,46.112392,0.0,0.0,0.0
08:00:33.300,104.060937,30.639975,46.251285,0.0,0.0,0.0
08:00:33.400,104.06092,30.639895,46.390178,0.0,0.0,0.0
08:00:33.500,104.060903,30.639815,46.52907,0.0,0.0,0.0
08:00:33.600,104.060885,30.639735,46.667963,0.0,0.0,0.0
08:00:33.700,104.060868,30.639654,46.806856,0.0,0.0,0.0
08:00:33.800,104.060851,30.639574,46.945748,0.0,0.0,0.0
08:00:33.900,104.060834,30.639494,47.084641,0.0,0.0,0.0
08:00:34.000,104.060816,30.639414,47.223534,0.0,0.0,0.0
08:00:34.100,104.060799,30.639333,47.362427,0.0,0.0,0.0
08:00:34.200,104.060782,30.639253,47.501319,0.0,0.0,0.0
08:00:34.300,104.060764,30.639173,47.640212,0.0,0.0,0.0
08:00:34.400,104.060747,30.639093,47.779105,0.0,0.0,0.0
08:00:34.500,104.06073,30.639012,47.917998,0.0,0.0,0.0
08:00:34.600,104.060712,30.638932,48.05689,0.0,0.0,0.0
08:00:34.700,104.060695,30.638852,48.195783,0.0,0.0,0.0
08:00:34.800,104.060678,30.638772,48.334676,0.0,0.0,0.0
08:00:34.900,104.06066,30.638691,48.473569,0.0,0.0,0.0
08:00:35.000,104.060643,30.638611,48.612461,0.0,0.0,0.0
08:00:35.100,104.060626,30.638531,48.751354,0.0,0.0,0.0
08:00:35.200,104.060609,30.638451,48.890247,0.0,0.0,0.0
08:00:35.300,104.060591,30.63837,49.02914,0.0,0.0,0.0
08:00:35.400,104.060574,30.63829,49.168032,0.0,0.0,0.0
08:00:35.500,104.060557,30.63821,49.306925,0.0,0.0,0.0
08:00:35.600,104.060539,30.63813,49.445818,0.0,0.0,0.0
08:00:35.700,104.060522,30.638049,49.584711,0.0,0.0,0.0
08:00:35.800,104.060505,30.637969,49.723603,0.0,0.0,0.0
08:00:35.900,104.060487,30.637889,49.862496,0.0,0.0,0.0
08:00:36.000,104.06047,30.637809,50.001389,0.0,0.0,0.0
08:00:36.100,104.060453,30.637728,50.140282,0.0,0.0,0.0
08:00:36.200,104.060436,30.637648,50.279174,0.0,0.0,0.0
08:00:36.300,104.060418,30.637568,50.418067,0.0,0.0,0.0
08:00:36.400,104.060401,30.637488,50.55696,0.0,0.0,0.0
08:00:36.500,104.060384,30.637407,50.695853,0.0,0.0,0.0
08:00:36.600,104.060366,30.637327,50.834745,0.0,0.0,0.0
08:00:36.700,104.060349,30.637247,50.973638,0.0,0.0,0.0
08:00:36.800,104.060332,30.637167,51.112531,0.0,0.0,0.0
08:00:36.900,104.060314,30.637086,51.251424,0.0,0.0,0.0
08:00:37.000,104.060297,30.637006,51.390316,0.0,0.0,0.0
08:00:37.100,104.06028,30.636926,51.529209,0.0,0.0,0.0
08:00:37.200,104.060262,30.636846,51.668102,0.0,0.0,0.0
08:00:37.300,104.060245,30.636765,51.806995,0.0,0.0,0.0
08:00:37.400,104.060228,30.636685,51.945887,0.0,0.0,0.0
08:00:37.500,104.060211,30.636605,52.08478,0.0,0.0,0.0
08:00:37.600,104.060193,30.636525,52.223673,0.0,0.0,0.0
08:00:37.700,104.060176,30.636444,52.362566,0.0,0.0,0.0
08:00:37.800,104.060159,30.636364,52.501458,0.0,0.0,0.0
08:00:37.900,104.060141,30.636284,52.640351,0.0,0.0,0.0
08:00:38.000,104.060124,30.636204,52.779244,0.0,0.0,0.0
08:00:38.100,104.060107,30.636123,52.918137,0.0,0.0,0.0
08:00:38.200,104.060089,30.636043,53.057029,0.0,0.0,0.0
08:00:38.300,104.060072,30.635963,53.195922,0.0,0.0,0.0
08:00:38.400,104.060055,30.635883,53.334815,0.0,0.0,0.0
08:00:38.500,104.060037,30.635802,53.473708,0.0,0.0,0.0
08:00:38.600,104.06002,30.635722,53.6126,0.0,0.0,0.0
08:00:38.700,104.060003,30.635642,53.751493,0.0,0.0,0.0
08:00:38.800,104.059986,30.635561,53.890386,0.0,0.0,0.0
08:00:38.900,104.059968,30.635481,54.029279,0.0,0.0,0.0
08:00:39.000,104.059951,30.635401,54.168171,0.0,0.0,0.0
08:00:39.100,104.059934,30.635321,54.307064,0.0,0.0,0.0
08:00:39.200,104.059916,30.63524,54.445957,0.0,0.0,0.0
08:00:39.300,104.059899,30.63516,54.58485,0.0,0.0,0.0
08:00:39.400,104.059882,30.63508,54.723742,0.0,0.0,0.0
08:00:39.500,104.059864,30.635,54.862635,0.0,0.0,0.0
08:00:39.600,104.059847,30.634919,55.001528,0.0,0.0,0.0
08:00:39.700,104.05983,30.634839,55.140421,0.0,0.0,0.0
